,screen_name,name,verified,created_at,age,age_days,url,description,links,follower_count,follower_rank,avg_new_followers_per_day,favourites_count,favorites_users,avg_likes_last_50,avg_rt_last_50,user_mentions_last_50
0,Defigemz,DeFİ GemZ #NFT #BSC #Polygon #UNISWAP,False,2012-08-28 16:11:10+00:00,3485 days 13:14:31.107094,3485,,"#Bitcoin , #Etherium, #Binance , #NFT , #BSC #Polygon #ETH #XRP",[],4423,1,1.2691535150645623,1,['EdebiSalak'],0.5,10.833333333333334,"['newageadviser', 'CafeswapTr', 'jack', 'MinaProtocol', 'RaydiumProtocol']"
1,Sparklingking1,Hope Michael🤴🏽,False,2018-12-20 17:26:56+00:00,1180 days 11:58:45.720517,1180,,"Crypto Enthusiast||Blockchain Promoter||Content Creator||Manchester United♥️|| 
@thecommunitydao Ambassador
Join the discord channel: https://t.co/0HVVvmkTHp",['https://t.co/0HVVvmkTHp'],353,0,0.29915254237288136,3924,"['wilber_bush', 'innocent_255', 'Congolais_20', 'danielaikomo', 'RICHSON110', 'tiebr4322', 'vic32705915', 'BrainTeaser8703', 'OdyekEmma2', 'ItenyaBrian', 'Natnice__1', 'anietie_emah', 'mrr_asamoah', 'Wee_Xxl', 'musdafmohamed1', 'TheSigma_Male', 'WeFollo79267513', 'HE_MORTAL', 'tumz_vintage', 'nicke4real', 'HibamirE', 'SashDBank', 'Banky__moon', 'Ahmadnasidi8', 'WinnieBK5', 'CryptoEddy5', 'Sparklingking1', 'UDOFIAEMMY', 'JULIETSANDY6', 'anchor619artz', 'sirmuel1000', 'ifedioku']",2.1,1.76,"['WatcherGuru', 'rovercrc', 'verified', 'bon', 'cryptogems555', 'DearyHybee', 'Cryptonftgems', 'SharksCoins', 'TheMoonCarl', 'HodlBee', 'MartiniGuyYT', 'Crypto_God_Jay', 'Dacutest_zee', 'davidgokhshtein', 'Sparklingking1', 'CryptoGPO', 'CryptoGemsCom', 'AltcoinWorldcom', 'bon_finance', 'thecommunitydao', 'cyhnft', 'Himansh08921913', 'Ralvero', 'cryptoworld202', 'CryptoGenie99', 'CryptoGrizman', 'aegean2356', 'WinnieBK5', 'AltcoinDailyio']"
2,DefiGemsCapital,"Defi Gems Capital - GameFi , Metaverse",False,2018-01-21 01:02:07+00:00,1514 days 04:23:35.518322,1514,,"Top #Crypto Projects, #IEO, #ICO, #IDO, #DeFi News and Analytics.

Investing in the future.

#ETH #BSC #BNB #AVAX #Solana #FTM",[],129193,3,85.33223249669749,6937,"['PixelBandsNFT', 'binance', 'PPathole', 'engineers_feed', 'SpaceX', 'cmsholdings', 'brian_armstrong', 'BNBCHAIN', 'resaalfny', 'btc', 'DaenWiggan', 'princesspromos_', 'shyftnetwork', 'alextapscott', 'BitcoinMagazine', 'DaCryptoGems', 'jackmallers', 'scottmelker', 'BitcoinIsSaving', 'VulkaniaApp', 'okxinsights', 'Jay_OKX', 'gateio_es', 'HuobiSg', 'NFT__lulu', 'SecondLiveReal', 'MetaCloth_us', 'valkyrie_money', 'DujunX', 'GeneralHodl', 'Huobi_India', 'dlynnwatson', 'refazi', 'tanyakanrl']",1.2083333333333333,636.6458333333334,"['NFA_Community', 'plutoniansgame', 'YouTube', 'valkyrie_money', 'BitValleyInc', 'jackmallers', 'Bullieverse', 'ODELL', 'ErcXspace', 'capitalcom', 'SeedifyFund', '0xLZ3', 'intotheblock', 'jack', 'cz_binance', 'cybertradegame', 'shyftnetwork', 'okexinsights', 'cmsholdings', 'Huobi_India', 'brian_armstrong', 'morcosa', 'btc', 'gateio_es', 'alextapscott', 'AP', 'Acecryptoinfo', 'HuobiSg', 'BitcoinMagazine', 'ODDO_BHF', 'PPathole', 'binance', 'jayhao8', 'elonmusk', 'kucoincom', 'VulkaniaApp', 'paxworldteam', 'SpaceX', 'alvin_kan', 'PixelBandsNFT', 'engineers_feed', 'SecondLiveReal', 'BinanceChain', 'scottmelker', 'qorpoco', '5ireChain']"
3,LauraVGems,Laura Valls,False,2018-07-01 02:47:19+00:00,1353 days 02:38:24.401772,1353,,#NFT and Crypto Shiller 🔥 #BTC #BNB #ETH  💎💎 Gem Addicted • ⛷️ Ski expert • 🏞️World explorer 💵 DYOR 🎮 #GameFi #P2E #DeFi #NFTs #Crypto #1000xgems,[],174508,3,128.97856614929785,30164,"['NubbiesNFT', 'HumanJunk_Bsc', 'royalpantheremp', 'Monster_Saga', 'BadApeBitchClub', 'QANplatform', 'Cointelegraph', 'SaraSampaio', 'CryptoDragons', 'exclusible', 'AgeOfTanksNFT', 'SpintopNetwork', 'MetavogueNFT', 'Blockworks_', 'everlensnft', 'BackstageBks', 'NFTChampions', 'LocoMetaGlobal', 'Cryptelligence_', 'AwakenedNFTClub', 'meta_blaze', 'CatsOdyssey', '_DracoNFT']",0.08,0.02,"['BabydogezillaA', 'MaskedClub', 'maxo_speed', 'metaversero', 'MDLbscofficial', 'theJedHenry', 'BlocksmithLabs', 'TowerVerse', 'MetaInsurgent', 'aristeasgriffin', 'TheScroogeToken', 'BabyDragonsClub', 'MetaBotsP2E', 'EverLitToken', 'MetaOpsGaming', 'ExileXCIX', 'SolanaHills', 'FlowerFamNFT', 'LeagueHamsters', 'CELESTIALZ777', 'NekoCoreNFT', 'CAR_DAO1', 'project2090nft', 'GamefiProtocol', 'CoinMarketCap', 'Survive_P2E', 'CryptoFlexToken', 'coinkit_', 'SimeonNFT', 'BakugouNFT', 'InstinctToken', 'TCryptoclash', 'Pixelanders', 'sonof_btc', 'BillzHub', 'SkypodsBA', 'LarvaApes', 'KarlFoxNFT', 'INTCHAIN', 'tgdaopad', 'AxolsCNFT', 'ArcheWorld_NFT', 'FunkyFellasNFT_', 'DeathNote_Token', 'goatelves', 'binance', 'HighSchoolApes', 'Hoardable', 'FiveTigerNFT', 'AquaDoge1', 'TombStonedHS', 'ADA__Lover', 'ScoobyInuToken', 'PerkyPenguinNFT', 'garbagefriends', 'AwkwardDragons', 'MegaBitcoinBTC', 'SeniorApeGC', 'AdaYetisCNFT']"
4,Shib_nobi,Shibnobi,True,2021-10-30 11:50:21+00:00,135 days 17:35:23.060183,135,https://t.co/OlCF4RXE2S,"Shibnobi, Inc. “The World's Most Deadly Shiba!” 🥷",[],132530,3,981.7037037037037,2048,"['cryptojourneyrs', 'ShinjaToken', 'OzRemihana', 'JdGraffixx', 'BitMartResearch', 'LunarCrush', 'Yourpop8', 'ShinjaKoolaid', 'Shib_nobi', 'elonsshibafloki', 'clashofdoge', 'DanielMoncada80', 'sheba_cebu_shi', 'Saitanobi_Dev', 'AdamEShelton', 'SHIBNOBI_KANG', 'Free_Patriot76', 'TeamCoalesce', 'BKEXGlobal', 'ChinaPumpWXC', 'shibnobiblaze', 'KounotoriToken', 'NoMo_NorMo', 'Bodhi_Bobatama', 'Bobatama', 'GTooDigital1', 'Peter_Was_Taken', 'TheCryptoExpo', 'BMac804']",1244.68,681.94,"['Free_Patriot76', 'Lovely_finance', 'GraftedBars', 'JamieKennedy', 'PlatanasoToken', 'ChinaPumpWXC', 'aaifranky', 'clashofdoge', 'AdamEShelton', 'U40073790', 'OzRemihana', 'CryptoGreyy', 'BKEXGlobal', 'KounotoriToken', 'saitanobi', 'MartinKove', 'BabyDogeCoin', 'BitMartResearch', 'Bobatama', 'ShinjaToken', 'CryptoJeffro13', 'Globel61602979', 'threeohdao', 'Shib_nobi', 'YetiCoinEth', 'TheCryptoExpo', 'bitgertbrise', 'Shinja_moon24']"
5,labjun_gari,🅼🆄🅹🅴🅴🆈,False,2013-12-14 10:26:33+00:00,3012 days 18:59:11.749351,3012,https://t.co/16CzwedJnO,"Realist...😑
Nigeria First...✌️",[],3374,1,1.1201859229747675,13329,"['Aishatu__Gimba', 'Abou_Sidra_', '___habijan___', 'safiyyatu92', 'Brooks92266313', 'Husseinnn_A', '__Cryptoqueen', 'maryamapanda', 'rudavines', 'mustymuhd', 'oloye__', 'abba_elnafaty', 'UnkleAyo', 'BabyCatcoinBSC', 'SteveHe49551567', 'bullau3', 'fahad__yd', 'Anime_n_Chillz', 'Gas7676', 'SmallBrosNFT', 'shukri_ibm']",4.86,31.88,"['Maama_MB', 'saylor', 'rudavines', 'HolyHavanaaa', 'ComicsandCrypto', '1goonrich', 'Abou_Sidra_', 'Naija_PR', 'Pixar', '__ayasmeen', 'WAGMIWynn', 'DefCafeSociety', 'InuKishu', 'toystory', 'safiyyatu92', 'maryamapanda', 'Farshad84478821', '___habijan___', 'CraoToken', 'veve_official', 'DeGodsNFT', 'cz_binance', '__Cryptoqueen', 'crypticthreadz', 'BabyCatcoinBSC', 'abba_elnafaty', 'mustymuhd', 'Husseinnn_A', 'CryptoGemsCom', 'anndylian', 'binance', 'mi_dutse', 'elonmusk', 'HuobiGlobal', 'kucoincom', 'Aishatu__Gimba', '_rOdn3y', '__eemaan', 'Brooks92266313', 'NameerGaya', 'shibainuart', 'TequilaTheshot']"
6,crypto_bulls07,CryptoBULLs 📈🚀,False,2019-11-21 13:42:35+00:00,844 days 15:43:10.583053,844,https://t.co/I4sgd3D7tK,Everyone gets #BTC at the price they deserve| sniping #memecoin | hunting #ERCGems $ #BSCGems | JOIN WHITELIST: https://t.co/I4sgd3D7tK  @MedabotsWorld,['https://t.co/I4sgd3D7tK'],166918,3,197.77014218009478,4813,"['HordeTweets', 'gems_1000', 'Cryptogemsguru', 'AkinoInuGlobal', 'crypto_bulls07', 'CryptoGrizman', 'MetaKongBSC', 'thugturtlenft', 'ftsmonsterio', 'TiggerFinance', 'Yellow_Banana_C', 'GHLtoken', 'TheCoffeeBlock', 'PitDogeOfficial', 'NyanCatCoin_BSC', 'ultramineapy', 'avnrich', 'vincechain', 'Eterna_Hybrid', 'tribeonedefi', 'loungeloversnft', 'Crypto_ZeroFi', 'CatsRaceBSC', 'GroveToken', 'CatwitchCoin']",82.88,37.0,"['DoctorK_rypto', 'vincechain', 'RealFlokiCat', 'MetoshiRedpanda', 'avnrich', 'Yellow_Banana_C', 'loungeloversnft', 'Odin_tokens', 'TiggerFinance', 'Steampad', 'FlexiCash_', 'metagochi', 'bankoffrog', 'GHLtoken', 'Brass_Statement', 'FlokiSteroidBSC', 'LevkoyCat', 'thugturtlenft', 'GambleVerseBsc', 'NyanCatCoin_BSC', 'ftsmonsterio', 'HordeTweets', 'mortalwar_p2e', 'JapaneseCrypto', 'GroveToken', 'estatexeu', 'tribeonedefi', 'EmeraldCatBSC', 'Ethlas_Official', 'TheCoffeeBlock', 'openstreamworld', 'PitDogeOfficial', 'AurumProtocol', 'MetaKongBSC', 'OGTokenOfficial', 'bitcrusharcade', 'JRNYcrypto', 'Crypto_ZeroFi', 'Eterna_Hybrid', 'MobulaFi', 'ultramineapy', 'ZombermanToken', 'crypto_bulls07', 'kuswapfinance', 'sirluisbr', 'TokenGrimace', 'CatwitchCoin', 'AugmentedUniver', 'MedabotsWorld']"
7,Luna_Pomp,Luna Pomp 🌒,False,2013-07-08 03:00:11+00:00,3172 days 02:25:35.270930,3172,,Crypto Lover 💜// Not Financial Advice // ⚡ #VideoPromoter ⚡#LUNA #ETH #BNB #SOL #BTC #Polygon #NFT #DYOR 🌙,[],336882,3,106.20491803278688,5804,"['AnnieBista', 'MetaMatic_coin', 'ReginaColucci', 'ClimeToken', 'joltify_finance', 'ATSNFT', 'BBBlobs_NFT', 'BerylBitBrb', 'GMetaOne', '90sbabesnft', 'CatFunToken', 'BirdBroToken', 'BigLuckyCharm1', 'Infomatix_io', 'smolove__', 'Luna_Pomp', 'ValonToken', 'VikingPokerDAO', 'MetaKongBSC', 'pandapadnft', 'HedronCrypto', 'TheTrashPiles', 'RaidersTomb', 'StarWingGalaxy', 'hernanlafalce', 'TopGainbsc', 'BlackCatInu1', 'catsbsc', 'Monster_Saga', 'ballygangnft', 'BananaTFA', 'theparrotboss', 'DeezNutsSOL', '_WildHorsemen', 'ero_finance', 'flooz_inc', 'Elmas_land', 'MetaLifesOA', 'AlaskaDevs', 'CapybaraClubNFT', 'AzuKevins', 'SuperWomen_NFT', 'continuumworld', 'zenotta_ag', 'themetabucks', 'ZombiFinance', 'everydayshiba', 'formingajuan', 'facedaoio']",0.06,0.0,"['metfxmetaverse', 'NoWarToken', 'lgfiio_official', 'astroworldfork', 'oklgio', 'branchcommunity', 'MetaVikings3D', 'hero_seri', 'TMCTnft', 'playSHRAPNEL', 'uland_io', 'DOGEZILLACN', 'HydraMeta_org', 'RoyalBlackCard', 'ncctoken', 'LittleEstherNFT', 'PokemonioToken', 'oasisapes', 'ETHFanToken', 'BirdBroToken', 'Foot_ball_coin', 'BlocVaultAPP', 'FINXSupport', 'DogePunkBsc', 'OverRichFinance', 'GenShards', 'RareFinance', 'EverathOfficial', 'intelfin_global', 'GiveawaysOasis', 'torum_official', 'Hobbit_Invest', 'bplusmetaverse', 'HelloAnimverse', 'ATNuclear_NFT', 'AnitoLegendsNFT', 'Magicfantasy99', 'FountainF_', 'StonkLeague', 'eaglefinance4', 'miniharambebsc', 'RaidersTomb', 'Bobatama', 'ClimeToken', 'MEMEChainCap', 'metainuverse', 'retrogamelib', 'GuildBinemon', 'mcbinanceBSC', 'LordArenaNFT']"
8,ALGORANDBEST,ALGORAND BEST 💯 UPDATE,False,2021-10-19 07:25:33+00:00,146 days 22:00:13.964121,146,,"We post : 
FAIRLAUNCH
PRESALE
AiRDROP
NFT

Dm 🧾on twitter for promo",[],4614,1,31.602739726027398,566,"['oxladeofficial', 'Shaxiegame', 'ALGORANDBEST', 'tinylockapes2', 'LucilleGriffin', 'AmyMcGrathKY', 'Yor_last_breath', 'hatsforpelicans', 'jasonjs9666', 'AlgogemShillers', 'AltcoinDailyio', 'studalgo', 'Hedget4', 'ImagoNinth', 'Nrikaa93', 'AlgoKris', 'yusuf101096', 'JoshuaInvestor1', 'PriyadarsiniDey', 'baileyRyan21', 'DamilolaOlu', 'pratikdev007', 'IccyAj', 'Man_Carlife', 'Aquib370']",34.285714285714285,22.0,"['DamilolaOlu', 'yusuf101096', 'Aquib370', 'iamTiwatope', 'pratikdev007', 'studalgo', 'Mahendr71093767', 'Adeyemi78641382', 'am_dtr', 'idolizedking', 'ndiasiri1', 'AbdulazeezIge', 'AlgogemShillers', 'OjattaO', 'IccyAj']"
9,EmmaDoube,Emma Doube 💎,False,2011-10-16 15:00:16+00:00,3802 days 14:25:31.591620,3802,,NOT ANY OTHER. Model 🇫🇷 / Token & Nft shiller// Crypto Investor /// MARKETING 📩/// DYOR!🚀 #BNB #BTC #ETH #solana #NFT #CYSHI #cryptocurrency TG:@EmmaDoube,[],414098,3,108.91583377169911,4633,"['Dannydev9399', 'AirpayFinance', 'MindProtocol', 'manager_emma1', 'SpaceEcoSystem', 'gin_meta', 'DeadKnight_SOL', 'VaiiVinsmoke', 'Shinzillatoken', 'elonmusk', 'BeefyGear', 'DxSpotOfficial', 'Hoo_exchange', 'BNBStartCom', 'ringfiprotocol', 'pumptopiaio', 'nerian_network', 'DarkLandGame', 'Assent_Protocol', 'GemlinkT', 'Metaminecraft1', 'CherishDApp', 'adroverse', 'FitScrypt', 'HanzoHasashiOf1', 'AkinoInuGlobal', 'Moremoneyfi', 'LoopNetwork3', 'HydraMeta_org', 'mjackswap', 'OneCommunityDAO', 'HeroBookGlobal', 'NEKOBNB', 'ritestream_nft', 'XRshib', 'RareFinance', 'CoinScanDeFi', 'itsavachain', 'KongTamaToken']",41.24,15.2,"['NEKOBNB', 'itsdogecoincash', 'KongTamaToken', 'Heroinu_bsc', 'nerian_network', 'MindProtocol', 'CoinEverest', 'AkinoInuGlobal', 'TMCTnft', 'MilkteaFinance', 'LoopNetwork3', 'shibashia_token', 'atom_defi', 'solidlyexchange', 'supercatcoin', 'CoinMarketCap', 'FitScrypt', 'ChaChato_CCT', 'Shinzillatoken', 'yodacoinswap', 'matic_meta', 'WorldWar3io', 'MetaBladeio', 'HanzoHasashiOf1', 'coincarpcom', 'mjackswap', 'gin_meta', 'Metaminecraft1', 'DogePunkBsc', 'Kuncicoin_id', 'dragon_1nu', 'SpaceEcoSystem', 'Exchange_Wak', 'whencmc', 'DxSpotOfficial', 'BombayCoin', 'DeadKnight_SOL', 'BobEcoOfficial', 'CertiKTech', 'rescue_ukraine', 'Tokenbankof', 'Rumble_Gaming_', 'roshanvancuy', 'elonmusk', 'ringfiprotocol', 'XRshib', 'macguyvermedia', 'bonobonktoken', 'OForeverKat', 'BookWormInu', '0xDAO_fi', 'adroverse', 'GemlinkT', 'Meta_verseWear', 'DogecatCoin22', 'SatoshiVerseBSC', 'coingecko']"
10,RocketManToken,RocketMan🔺🌿,False,2022-02-17 20:01:58+00:00,25 days 09:23:50.423981,25,https://t.co/p60kex43FO,"RocketMan is always watching on #AVAX and #METIS gems 💎

$ROCKET is #RocketMan Fuel.

No Tax. No hidden fees. 

https://t.co/WWjjhpA9TE",['https://t.co/WWjjhpA9TE'],1046,1,41.84,139,"['TheEliteCrypto', 'misty_farm', 'chirocrypto', 'MaiaDAOMetis', 'stewie_grif2', 'tethysfinance', 'DegenCase', 'Ellbonno', 'MetisDAO', 'Kayla56377687', 'BirdMetis', 'Ndoh33', 'Ali_thirtythree', 'conectomas', 'Waddilove10', 'TheEwansEffect', 'JadeTMetis', 'gipeweihunter', 'plebonacci', 'CatMetis', 'trapcapital_', 'netswapofficial', 'AndromedaToadz', 'Dylanosaurus3x', 'IronMan_Dev', 'MetisCats', 'andronodes', 'TheMetisWhale', 'josefabregab', '0xCryptoFreak', 'MetisNews247', 'BasedXMetis', 'ChadCaff', 'jacityx', 'hereismytt']",3.38,2.78,"['Cryptobasiq', 'AresMetis', 'metis_one', 'AndromedaToadz', 'gipeweihunter', 'JadeTBTC', 'CatMetis', 'mapletarzan', 'MetisDAO', 'RocketManToken', 'AetosInu', 'NemesisFinance', 'PlatoMetis', 'josefabregab', 'VikingXBT', 'aboutgis', 'trapcapital_', 'MiniStarsMETIS', 'TheEliteCrypto']"
11,AltCryptoGems,Alt Crypto Gems 🍥,False,2021-03-17 14:43:35+00:00,362 days 14:42:14.307101,362,https://t.co/rlG5QmMjfv,"Full time #Crypto investor & LOW CAP GEM FINDER! 💎 

 NO FINANCIAL ADVICE - ALWAYS DYOR!

DM for business proposals!💰",[],178545,3,493.2182320441989,16606,"['FlorinL89', 'cz_binance', 'crypto_birb', 'pickboui', 'Sebbertje', 'Jeremiah4moon', '_ChadInu', 'SharayLug', 'CMwebfour', 'masterpiece_jpg', 'Nii__Marley', 'therealjakehud', 'DragonEthereum', 'barneytheboi', 'VoyagerRob', 'TheTattedGrizz', 'murphaloid', 'subsidieland', 'BitcoinMagazine', 'CryptoDefiGems', '1_theo_2', 'Lucasdb86', 'Jdiazsr5_1988', 'FannyXZN', 'Dunk_dude_', 'DjangoSancho', 'inaalat02', 'thedipesh8848', 'AlgodTrading', 'binance', 'g_mostafaa', 'w_lapay', 'skeelexx']",49.4,1248.7,"['saylor', 'TheCryptoDog', 'AlgodTrading', 'MandaKongETH', 'VanillaNetwork1', 'CatsRaceBSC', 'AltCryptoGems', 'RyanHoliday', 'Bojangly7', 'mr_freelo', 'FannyXZN', 'inaalat02', 'cz_binance', 'masterpiece_jpg', 'VoltInuOfficial', 'TCryptochicks', 'CryptoDefiGems', 'CryptoGodJohn', 'BitcoinMagazine', 'elonmusk', 'Eljaboom', 'cobie']"
12,0xSimy,0xSimy👻🍯,False,2011-01-04 11:44:02+00:00,4087 days 17:41:48.053596,4087,https://t.co/9xMTE7BViO,🇮🇩 | @FHFCNFT Moderator | $FTM Degen | #NFT Junkie,[],509,0,0.12454122828480547,6201,"['FantomBOYbyVB', 'koolkidsfantom', 'chimps_teen', 'DoodledLlama', 'HiBIGG7', 'ashopedies2', 'MummyPunks', 'FTM_MAXI', 'kcPinkish', 'REPEATR888', 'keepitlunatic', 'User1620The', 'AmboGhostie', 'DrGonzoFTM', 'FTMReaperOG', 'Stachowski_', 'TinFoilFTM', 'fhfcnft', 'FantomIAm', 'TheDanetron3030', 'paint_swap', 'FantomWatchNFTs', 'BeastBullClub', 'FantomPunks', 'FhfcVamp']",1.2,22.78,"['ohnoooMOMO', 'lil_esper', 'FantomIAm', 'MarketCapScout', 'DeFi_Jedi', 'ginxboy', 'Memofrogwell', 'marcomacopolo', 'KingsFantom', 'FTM_To_The_Moon', 'DoubleyouW3', 'HiBIGG7', '_TrueVoodoo', 'chimps_teen', 'FantomBOYbyVB', 'MummyPunks', 'Dear_Johna', 'LinaJie4', 'laserpowers1', 'BabyChimpGang', 'TinFoilFTM', 'FhfcVamp', 'fhfcnft', 'pxdoodledpunks', 'ARTRoshuAngel', 'DoodledLlama', 'SpookySwap', 'FTM_MAXI', 'AmboGhostie', 'User1620The', 'worldofyamaloka', 'BTCSambo', 'FantomPunks', 'illuminaticongo', 'Sannjayaa1', 'kcPinkish', 'keepitlunatic', 'PlotTwistFTM', 'southardww', 'jefri_jt', 'Stachowski_', 'FTMReaperOG', 'BeastBullClub', 'FTMZombieOG', 'FantomWatchNFTs', 'Cabootle_', '_unified_theory', 'WeCreatures_', 'Jacktheoiler', 'koolkidsfantom', 'RookieStudioHQ', 'paint_swap', 'NFTKEY']"
13,selenaroyf,Selena 🇨🇦💕💎,False,2020-11-26 14:42:08+00:00,473 days 14:43:42.809330,473,,Cryptoholic since 2018 #Bitcoin❤️‍🔥| Mentor🤓|Gamer Girl 🎮| $FTM | #DOGE🐕| #ETH #BscGem #BNB $Sphere #NFT🎨 |🚀 Taking to ATH’s | DM 📩 for Business/Promos,[],61633,2,130.30232558139534,23435,"['Oncryptobreak', 'MMInuOfficial', 'SphereDeFi', 'apexnodes', 'AltCryptoGems', 'flokieasterbsc', 'MetaKongBSC', 'Shido_Inu', 'ftsmonsterio', 'BetDaoOfficial', 'EmpireCapital_', 'RealFlokiCat', 'MandaKongETH', 'cz_binance', 'AltcoinDailyio', 'greg16676935420', 'kittycoinbsc', 'shueyinu', 'worldofumans', 'CargoLinkCLX', 'TheUnderDoge3', 'OfficialBLOKPAD', 'ultramineapy', 'KongTamaToken', 'DogePunkBsc', 'TheAaronBowley', 'CrowdFiETH', 'MelissaChainz', 'cryptodanvans', 'KingsFantom', 'GonzALouis2', 'kemme58', 'vibinpain', 'GloryDoge', 'CometCalls', 'CatsRaceBSC', 'SpintopNetwork', 'FantohmDAO']",71.56,12.6,"['ZiberBugs', 'saylor', 'flokieasterbsc', 'MEXC_Global', 'kittycoinbsc', 'RealFlokiCat', 'PancakeSwap', 'YouTube', 'yfione', 'CroCashOfficial', 'CrowdFiETH', 'FantohmDAO', 'CoinMarketCap', 'Micro_tuber', 'SpintopNetwork', 'DomiOnline', 'CatsRaceBSC', 'HeroInfinityETH', 'AltCryptoGems', 'Shido_Inu', 'OfficialBLOKPAD', 'FabweltToken', 'ftsmonsterio', 'DogePunkBsc', 'LiberoFinancial', 'cz_binance', 'davidgokhshtein', 'CryptoSuperApe', 'SuperKluster', 'MetastrikeHQ', 'Oncryptobreak', 'shueyinu', 'CrypticTommy', 'MetaKongBSC', 'SphereDeFi', 'BetDaoOfficial', 'ElysiumClubNFT', 'MMInuOfficial', 'ShiBurnETH', 'CargoLinkCLX', 'apexnodes', 'mundo_mmorpg', 'elonmusk', 'ultramineapy', 'groprotocol', 'ShibaYachtClub_', 'Animalia_token', 'Shill2Earn_Fun', 'BabyZinja', 'CometCalls', 'WondermanNation', 'polygonstudios', 'VoxelXnetwork', 'demoleio1', 'AltcoinDailyio']"
14,Krypto_masters,KRYPTO_MASTERS,False,2021-04-09 19:57:48+00:00,339 days 09:28:03.452755,339,https://t.co/tlRzuDaUwO,GEM HUNTER NFA DYOR dm ME for price list ! $BTC $rise #Avax #solana $vet #bnb $Eth $ONYX $MCRT #MAGICCRAFT #p2e #nftgiveaway #NFT #Giveaway #ShibVinci,[],27803,2,82.01474926253687,7588,"['AytugLevent', 'CometCalls', 'OLUWASEUN_KK', 'EXA_DARK_SIDE', 'JjnnjNrtub', 'SatoshiBSC', 'Ralvero', 'MMCrypto', 'DFSMAFIA99', 'OfficialTravlad', 'OndrejFeik', 'cryptogenuis77', 'Gazuga6179', 'elonmusk', 'OnyxTokenBSC', 'KryptoKelin', 'SnoopDogg', 'Degenomics2000', 'Lindawilliamas1', 'double_gn', 'MagicCraftGame', 'Hiholew', 'CheemsHorse', 'beau07740794', 'JaeArsenal', 'EverRise26', 'shib_vinci', 'ShillerTriller']",2.4,4.82,"['PokemonYachtBSC', 'flokieasterbsc', 'TitanoFinance', 'shib_vinci', '1goonrich', 'VitalikButerin', 'CupCashBSC', 'EXA_DARK_SIDE', 'Meenujp', 'NFTLOOPoli', 'MandaKongETH', 'TeleverseBSC', 'WhatToMine', 'Barcia_Pena78', 'LelouchBNB', 'garyvee', 'LBank_Exchange', 'Shido_Inu', 'Krypto_masters', 'theofap', 'MagicCraftGame', 'Katnip_Official', 'Ever_stable', 'landyYUN9689', 'CoinMighty', 'VolcanoTokenBSC', 'EasyMoonETH', 'SHIDOINUARMI', 'VTOPIAETH', 'cowcoinbsc', 'OnyxTokenBSC', 'MetaKongBSC', 'HeroBookGlobal', 'papaexchange', 'jamesteden', 'elonmusk', 'CatPepeToken', 'T0T0sama', 'FluffyCatCoin', 'ringfiprotocol', 'Mimi8123', 'CometCalls', 'Bobatama', 'zaycash917', 'bClynunsS2', 'AlmightyCubsNFT', 'GemlinkT', 'Bobbydogebsc', 'mcbinanceBSC', 'sultan2k40', 'NhOuOiB']"
